amount,freq_per_hr,gas_price,contract_call,hour,label,from_addr,to_addr,nonce,timestamp
4.411549161159736,2,32.409350885518066,0,13,0,0xf51295365e5b2a7851022f7f40a3649ecf5d9318,0x149e2058fdd9737a4236e4322957e303be47dc61,34344,2025-10-21 12:21:08
18.49913212622731,1,38.36835409873817,0,22,0,0xe11cb10cbb2560d4403f90cde0be6626219e3d92,0x8e280861960a26214e2c86a005e308d1f02ee9bf,64133,2025-10-21 12:21:08
12.041370188863624,3,32.37037063132677,1,18,0,0xb6bb05ed17d4296daee14af7fca0e02f2c6563a1,0xb0c3f35b2ce85d6581ad741c6b4ff7d9a56ab018,11164,2025-10-21 12:21:08
5.545009092629553,2,64.82470450168927,1,13,0,0x190dcd8dd6921d264b2816e955df651fa42879fa,0xe663cfc3293b95fa29705c1fad0b3bc56a025cc5,9229,2025-10-21 12:21:08
6.6535344748529,4,51.56929066342088,0,23,0,0x1e0e33b9a16ce266053a7ff723e0916edfabe6c8,0xf956a6b9e7a19d09dec6fb010dbb02344f1a2df7,22247,2025-10-21 12:21:08
21.87005999344597,2,36.101552290588586,0,18,0,0x988578bd63d35da3a677d71d9111f343e436f90d,0x13682267d3d04ade3da7c6153686e175864f76f0,85582,2025-10-21 12:21:08
13.844914442590444,1,38.21505269512778,0,17,0,0xc01c0be9bb9cda25f9a505f465bb61b0d681b625,0xaf46f96adf247e8d8f94f17634bf9bbaa918dbe5,53938,2025-10-21 12:21:08
14.244975663071804,1,42.48448099815864,0,0,0,0x2c9caaa4e17d7650707a179b36f4f7be5de40298,0x870c883f035f383971b67d59c57218794c455162,58158,2025-10-21 12:21:08
7.88177956982969,6,32.89257373370835,0,1,0,0xed84254e01b4d8b38205e9d63943f20cf594fffa,0xf7825759238bbfab03907e6619e577e47c1df391,59126,2025-10-21 12:21:08
21.340185677372652,2,42.734725276171616,1,2,0,0x045940d490a2bc1c031490b90a936dd11045fc51,0x4fa2565a11e3d674d90d8ec7e0f8f4d799b168f6,94127,2025-10-21 12:21:08
11.211347214960218,1,43.8641188637895,1,7,0,0xfbb657589164023b16f02b8ad143b24f50102773,0xf8346f011eee98280a29e11054deb4a85836cfa3,78126,2025-10-21 12:21:08
8.231781541457318,3,38.751653815655175,0,22,0,0x5b8d61a1f279e8cd28bb9fb74a92a68b52f467cf,0x0314a1c1badb36c2ab6a8e23060cb2d8b499af18,94538,2025-10-21 12:21:08
35.254979083857606,20,145.8154179691469,1,2,1,0xdb319f1b270d65d18cb4126690e9daab357f2fd2,0x58bad3f5b6ad53f751cb50e8e9b67baf37b0af35,74596,2025-10-21 12:21:08
16.833080474958592,3,39.12262030680102,0,12,0,0x7770771b867f1fff365607c6c30e79679048f4cd,0x96b2991809d09140c5d791421d5f0b7e53bf4175,45398,2025-10-21 12:21:08
8.83621725787205,4,57.02249003361171,0,7,0,0xd9b28cf83f3a76a45e2de5c79fdfca827b214d3c,0x5207b6b0bc791af747ab5e16aeace538cc3f0c2a,10864,2025-10-21 12:21:08
4.129334245105044,2,54.219363780076165,0,15,0,0x45e20e351108213f50887531f76bd32e5ee016a2,0x72dd6a0ed338ba0abec897e95fa3a5516872739f,46481,2025-10-21 12:21:08
5.211030113636186,6,30.75832399812401,1,3,0,0xdcf0199fd866d97ebb7f81d77cf443d4114ac208,0x02049ea86f26b7f321d726aaa14487791e1b96ee,29050,2025-10-21 12:21:08
4.2408185639504055,1,33.32242584100079,0,14,0,0x1dbd91d316eb9e0a1a4e1838ab000df3876e028e,0xbcc3e2fc26035e8b00166ed43ce9c57b61a15b04,66297,2025-10-21 12:21:08
6.204127180716417,1,52.2651162233606,0,3,0,0x84fbcff5afc59304c00a446f1e51ec943a941775,0xffd062840937d658bbd39bd0db953092a047bdc1,67630,2025-10-21 12:21:08
13.624540141016308,4,31.884508621013183,0,23,0,0x230f894d7233f7eb8268132738003229b1d99170,0xbd5546093a5d351a8f3fc4e6706981a1af3b08b4,95316,2025-10-21 12:21:08
14.574184009152864,1,36.93490370974418,0,15,0,0xde79218f4ed4c536f6a85fc08bc984603b93f453,0x2563dedcd1b4ebd699211eabeba33d42ad0cee30,20165,2025-10-21 12:21:08
13.701525171965727,4,35.114709921340996,1,20,0,0x5962870c1198b8806ebac2a87208c90e2c55da93,0xcb7e41b44047917c7b03f49720639b4530a7ac82,57317,2025-10-21 12:21:08
15.132388239656924,3,69.5987198502938,1,18,0,0xf1fc9594c56af8bbd6394fec5cf8446f12b199bd,0x9349c84620f5c9057d87c465837ba8f6b618be49,61317,2025-10-21 12:21:08
14.012218216500305,3,41.87071032809986,0,16,0,0x1254aefdc411b02bbafd6a46f8f5100f98d553bd,0x23c9125fedcb01305b3f193b75a0c4a5332c995b,96651,2025-10-21 12:21:08
353.4029216468936,22,118.66461250806381,0,2,1,0x1922756801e8f4308ac83f89c0e403ffb4da215a,0x8c68fbd5c1561d0c5eb7fa5755d72ee2536a681a,52993,2025-10-21 12:21:08
8.599344075991269,4,46.87107100125092,1,3,0,0xc290ac41fe1e33f360c7bc9f89cde5359f65a047,0x15d8c6547b1b2fbf50b7daa81cf84700bb30bd0b,54008,2025-10-21 12:21:08
11.732849316331961,4,41.44065082913029,0,11,0,0xe7b9839564ea727ed40c51e6ee82d9d333248ea7,0x4137a51213e4bde86f76a97ca42b6d02f6c36995,64972,2025-10-21 12:21:08
7.363049635696653,3,65.40133885996919,0,18,0,0x91bf8b9164ec64b570cacb04e029e8dc6b577533,0x367d76174d85e3803a43ce8028b64a53474917b2,14923,2025-10-21 12:21:08
7.3933922058186425,3,49.00641638339837,1,19,0,0xf350b15dda08b56db07bfbbbb44d56640a8e5c8a,0x4cba50d20e6c196bed2206b7ffaf38dc394a5887,37016,2025-10-21 12:21:08
17.15919714281245,5,44.35227740202124,0,22,0,0xf31cc2b39fb72753d6edac448c29e34067e58214,0x9b1b990b1d5ad6d50000f9ed9d0113f234322356,47166,2025-10-21 12:21:08
16.196884998852926,2,31.532143378845653,0,16,0,0xc8fa009292435b77ea30cfdd65435752823c4a1a,0x37fe54750fa0dc99578e3a68bc7bc7095a8e714a,52141,2025-10-21 12:21:08
15.411013301059338,1,58.906435959499575,0,16,0,0xf9ea915ed19079fd9c09d5bdf07d424efc00bd38,0x378b28e0675336e95e3493035ea168beea9161f8,14496,2025-10-21 12:21:08
8.239159491984202,4,37.486545303966295,1,11,0,0xd802cbf316200253061b4f76ab7c9dfa5f6858ef,0xfb0c3cbe10ec1954bc0e2b954575ad4a34ca8d9a,81350,2025-10-21 12:21:08
17.410861145699094,4,47.11879178828884,0,9,0,0xcb1c1d1512c77abf38707f0e39569c37f7ddd8d5,0x54aa744f787ee8e87d6efec6b0ee6e95fdb09c97,24330,2025-10-21 12:21:08
15.007484198208491,0,35.1334097227589,0,0,0,0x31e6f92acb2231fcc4294bc681895b5a2d9c8342,0x8aa1c3fa6dbcacf07b8cc71771a806cfe177374f,73733,2025-10-21 12:21:08
14.032397100488692,2,56.83549102581605,0,14,0,0x477d75ee0fa9fb5fba96d8b7ab7e610e1e5c193e,0x80c4dc8e530c9ebfd5ad668334bd8ee13d85d564,75743,2025-10-21 12:21:08
10.653860649890682,3,48.959142209580456,0,0,0,0x925bbcd7a514ac58594094456cc36453b781ba3f,0x3a2164038e7a640b4e73b474d3ae3c5903d0eb57,32088,2025-10-21 12:21:08
4.789675253104354,3,37.67700450262912,0,18,0,0xa77e82080228e0616ee0c9979c912d720f87e37d,0xf37d14ede2d6c80e73c9a4b048775b8352184a14,73265,2025-10-21 12:21:08
12.138199376327657,7,45.6589160860224,1,10,0,0x42f0c94a53626d060ca0113c0313f3880463b412,0x57f4eb1c64ca1b5a6f72a3b52a58bf4191da6d38,83140,2025-10-21 12:21:08
12.156189653205397,1,35.604348327460414,0,0,0,0x69ce63b00f3356889beb49a22e50624f66f80287,0x8f59c464c88e6e30e3bd20c9361cbbe6e58a1de5,64107,2025-10-21 12:21:08
16.38584925031308,4,72.68373605625943,1,11,0,0x1771726c83ea58afa4b02ae8f2aa9134668c7cef,0xca55258dbca217cdce2febe441151d5bb6fc393c,83531,2025-10-21 12:21:08
14.412511669756778,3,33.60938492383649,1,10,0,0x1b774ec28b6079c4589ed7dadd2c4f3d0496035a,0x2f03274622a5937240d0e7f6051b09441b4de631,68334,2025-10-21 12:21:08
9.281871255697599,5,51.77969970896528,0,4,0,0xb8a71a29c4a62b64955aadb3b7818ab35fd637cd,0xce4a5c7d8a976885b2dba7f20cb3d8c7dd5226d4,75967,2025-10-21 12:21:08
16.015110186587357,2,55.270604268730175,0,0,0,0x97079db2f4d97a53e3b356c49d7f67e37c52c7c6,0x2bbb0a8abb4afe69e83cecba426ce072c39e3a6d,70599,2025-10-21 12:21:08
7.913008164855152,0,45.64791350123381,0,7,0,0x94a309217d7b4fd4fea300c5e332d827130a41ac,0xb63579fd3c061ac2711359a18b18fe6a28851633,29262,2025-10-21 12:21:08
8.75668061310036,3,25.74432639667123,0,1,0,0x0014bee85b3e27203ac4f4f47f7bc3e8f0444782,0x64026c8864385c9f126e36cbb409283b4e19ea70,70416,2025-10-21 12:21:08
23.184974138131288,4,69.01583661030352,1,12,0,0x8ca721e3ecb1341b702690cae12dfd11ba565a5e,0xda3573130782d78fbc7d119c30b23b1b6c9266cc,77637,2025-10-21 12:21:08
15.936788128693726,4,63.64199525887349,0,21,0,0x87d7548b1656b3861c341970e2ed0e47681fb77d,0xa8330eeda5568999841011b0b729dd9fb7f50cdc,41749,2025-10-21 12:21:08
9.314821699110878,4,40.44657576854687,0,5,0,0x521d75344c8cc877fb1d2df7c46d75e470f0029c,0x6288319e84aeb78a0a26d1d336de177cef531e22,63766,2025-10-21 12:21:08
7.3630149298217775,4,43.1080981872492,1,20,0,0xb554ccd64d13063c3c3273780e357d5b5938f6da,0xfb23ee689ce3fc695f987125411440e9a28fe9c2,27365,2025-10-21 12:21:08
6.731818638195163,4,37.76831561170607,0,9,0,0x501b5afe0eeaf40c2bbb64ebe900fe7adc86c2b5,0x5516887d47f800ac46c88d202f764a9be8c35b45,12333,2025-10-21 12:21:08
21.42294861823537,3,60.14280735720484,1,5,0,0x293b32954a882c8cb2304b8e1391d782ce8556b4,0xe32e44da19f3c2d64e5dae6193de5259e0794ddd,89648,2025-10-21 12:21:08
21.59368817994576,1,39.50075167535654,1,22,0,0x5a02bf8b447aac1c686b4cff53db6032fcf30bc1,0xad0d99ea0a9eb2517a96a106fcc6f2d9c7746252,32965,2025-10-21 12:21:08
13.580201163274854,2,48.14971871555332,1,6,0,0xbafc8e6c510161276baada8b360aa16e15c9bf8a,0xab86078910eea385acb97644fd5fe5472848428f,54163,2025-10-21 12:21:08
11.422884021106668,3,38.03538910213312,0,12,0,0x496c078ec45caff731e9714ec54552aaf2822ad1,0xff1bfc4263fed7f04715659256c2b912bd0632d5,5529,2025-10-21 12:21:08
11.984537488690782,2,40.10585765505579,0,1,0,0x6993054da15023c2ec5a3d0448f7e747d960b6a7,0xd2ba928f1e49e9f1536c071ee3ac6de7f8488267,99774,2025-10-21 12:21:08
7.606940179817896,4,41.02451303454222,0,13,0,0x2871532a59ce8199945361610a417bbb703d84ba,0xf0a94021c13f4a0a5aa4c35f175e2f3bc1383c72,86245,2025-10-21 12:21:08
52.84965517886084,0,48.808264183452536,1,10,0,0x9c524dbccc07ae5fb133884fb20570a0eaf66121,0xce41d8f8d9613e58c530ef66524f6564b09a4199,24701,2025-10-21 12:21:08
13.935722244018963,2,49.10383276786892,0,4,0,0x5cc77fe0a8a78cdc8ab520a792c6c9525b2cecd8,0x13d5469e790ce7fd29bd91d14c132e78afdbddd5,24338,2025-10-21 12:21:08
18.04050294738119,2,42.31631200862619,1,18,0,0xc0c74e308cf8c4da8e9d8670399e3b82eb9e90ea,0x3aad1a7ed213c1286ae09448fb00df966afe73d6,44803,2025-10-21 12:21:08
33.310157728539096,2,56.42207392885558,0,21,0,0x46b3855299495df3c246a51044bfffb52f0e3391,0x5e017567bfe4413a16ddea8a13ae78376c435512,35911,2025-10-21 12:21:08
16.579385129412557,5,30.396975647907773,0,22,0,0xd75b2ef0ba273f2cfa3afe313ab83bf000d45b5f,0xa532c35e20d5e18f50a34b72ac88feb9a436c856,99127,2025-10-21 12:21:08
4.731132986307097,3,31.85121335595588,0,8,0,0x58095c7f7befe2c493b0841b1a63041e6fe8c0b1,0x03e10ca6a93146f162d7608e5bec3fe511794605,17115,2025-10-21 12:21:08
16.960569785189463,1,39.58226763988398,0,17,0,0xaf5768d1bf83ae264c4bc155b346d754b26724a1,0xaa96969c2b8b848fca66819e47724b3315b07b98,81186,2025-10-21 12:21:08
16.48462138984172,3,46.26312514586999,0,10,0,0x99b3b3bc724fa4183881881fac58f316e85afad3,0xa4c5050d4c84eed2bed323bb9ed52d4602a59176,89947,2025-10-21 12:21:08
11.442453947827445,3,21.569608983481594,0,15,0,0x0326aca94b2d1c14cc77db4cf1c36d596417db1b,0xb14ce3e138919f9c537c38e926e4da0f28c84df4,52138,2025-10-21 12:21:08
36.557094068092326,1,48.454141816438536,0,12,0,0x7fe62c3c638600e3ddc8c3c40ed1a3b3a95c57bc,0xa3de331620ba928b896059012aad5a67865491fe,34295,2025-10-21 12:21:08
12.603694117780687,1,33.110588819466514,1,4,0,0x8d00e53a308ba2e49072de0950ee243f65b2fa77,0x7491299bee697497cd9c951fbdb1737858ff5ad2,41113,2025-10-21 12:21:08
5.1398978874227925,5,38.992520693614324,0,11,0,0xd1f6d017b01b04655574e962892dd520023d18ea,0x705ee299286cd15bc39a636576f8384ca8eda3e2,57135,2025-10-21 12:21:08
7.9892280846086585,4,59.79481761860873,1,18,0,0x7bcff263438fa6c3fc716a07cdbdce5b48828cec,0xed6f3425c3017fe3bfeef91cb36a150b284dffa7,56479,2025-10-21 12:21:08
13.627094570598418,4,35.61532894258915,0,10,0,0x814a1063435a17372bbaf4b2befc6e2eb78cb12b,0x03f298e6b2d0ce492a124497f317ce79c7bcda0e,94578,2025-10-21 12:21:08
12.933111672015826,4,55.31380525277331,0,21,0,0xc64961dd30ef470666e0ba2a1ee41cfd44f3a695,0xb8337b753c24cd76a7edba0ac3c85db97dc74a7f,29533,2025-10-21 12:21:08
15.552655134903366,1,74.14109215768362,0,3,0,0xf1e3cfda688b208f765de96a85eddf92cd239cde,0x35655e7de478b3e24c99b4d62ca9d8dc5d980191,21042,2025-10-21 12:21:08
26.857860156285234,6,34.26809725932951,1,2,0,0xd9798d7a9133b1c7216e0eff5cc2c2e4d2b3cce2,0xa736337da932a9824fa085437a1d9f4f70b26aea,28788,2025-10-21 12:21:08
14.101489474054057,2,40.709627519073344,0,20,0,0xf6f2d93118a0f0f90d212d481fbaed0a52c65af6,0x9b498bd0ad69b5f93aba9959a88b1d8c15c6d8ac,15775,2025-10-21 12:21:08
18.225178022223993,6,51.44388453538182,0,20,0,0xcc40d226edc2a433c606ef72e23ec5d60ec3b6fa,0x5fcf79eb2951e0b5b2ab45cf95b9c6ef6aff5b07,43731,2025-10-21 12:21:08
13.74478429332241,5,30.544818522546766,0,15,0,0x1009dd5b4092ea6b8c8e520291a474f02b464d94,0x9d309c12511d5b34a724093dd4dc3bd87abc181f,16384,2025-10-21 12:21:08
40.69571169994963,1,60.42806773769682,0,8,0,0x6ce7d76cd2a105c8248dd86d3a1130d3bda5f564,0x5155a69c4b2bfe1c3cdb0ab17f442da05efedb03,70826,2025-10-21 12:21:08
3.061323384780115,3,49.45677907081924,0,23,0,0x8113e3303b482e2d4952097b012533e85b16ec28,0xd3a23d55da553fa661bf5490d28ca8f98a94583a,73750,2025-10-21 12:21:08
8.272428744493594,4,48.78046260427883,1,14,0,0x5f7cfc0152054c8540e0a065df4f3adcca7a74e3,0x3b8b6595ce4ba32d641248b5ea17bd55cd7e6fef,48923,2025-10-21 12:21:08
12.68213652318877,4,30.752343462785106,0,19,0,0xe164288aea9dfaf70b21f31ba7034d9371811c1b,0xce4ad80c3e9ba8f1cfc225e224c24217f25af107,93360,2025-10-21 12:21:08
10.828592511344072,4,35.05143647532459,1,17,0,0xf9729ad9ed76936a7552491b446f3da583ad5cb8,0xb21145ad15083fcdc42506721bfd37a7dbac71c3,87945,2025-10-21 12:21:08
11.553989296727979,1,53.26838630709114,0,8,0,0x9bf070f323d6cd8890e9083bcd2c84b50f0cdf69,0x9e0a6e95a69b45b558d3189645a64457c1ea98d9,50620,2025-10-21 12:21:08
17.36389236051629,3,57.1644738727708,1,19,0,0xe7fa7dc6ca801c2cbc433e77a609e30fad422316,0x437314f432a4f88857f0e06bf413f357c2bbd6e1,78680,2025-10-21 12:21:08
13.872037922090813,8,46.94955092412187,0,18,0,0xbc34bdf158f771e37a0727561e05b23ce821f115,0x8b6e0c3194824a91e3176f66815ebcfd3cb9a58a,2335,2025-10-21 12:21:08
16.530960455698082,2,40.340490219279495,0,14,0,0x1af666dc16977d14d5859599e589600d3eb12b6d,0x01f5febb6c206b1bc53f9386039513100f8cda83,43926,2025-10-21 12:21:08
7.168421939582871,1,51.25318334021503,0,10,0,0x6db2c1ecc08928ee3e95c69d505ad54292a9c67d,0xdc7b9fa64e91863fe9d112ceed5d049d2669eb4e,99026,2025-10-21 12:21:08
14.759237537476846,3,51.39902957152084,0,8,0,0x2269b6a8d5ec6a9061628c467cffb1a06e551232,0x8ac978a5791471e1213f305b66db4314e37e9064,37110,2025-10-21 12:21:08
17.32267402904515,5,40.56570581764964,1,1,0,0x12d58350b5bf28363a5d61957ecceb5130e67919,0x940fe8ce61a47dea6d165bc78d6d7b9660f494e3,23696,2025-10-21 12:21:08
24.62192759493453,5,37.33533568980212,1,18,0,0xe4a7a7e47d5ee4cda34b30276be6a28fe57723d5,0xecd06743b82d2c3617131d8c3481350065cf3448,44724,2025-10-21 12:21:08
5.016101602139988,3,49.700136612466615,0,4,0,0x1bbabf61a4b38cce16c6f6071ee41fc465ceb437,0xf416ee9867cfe92ac8693b9c62af9d621f0a5fcd,25968,2025-10-21 12:21:08
5.398120930752096,2,48.68497586839039,0,20,0,0xad70912c0a29b7f3cc66fa4bf0936d41d71a7caf,0x29bad1a27231e758de7cf3cc7e0a8f434c01c1ea,49971,2025-10-21 12:21:08
20.31704117980229,1,36.48819517552515,0,0,0,0x1aff430db79fb2c334283d9eafa35e7c633494b0,0xce8523c0e66c7081c0072c55a11f080cc5b85a53,70441,2025-10-21 12:21:08
18.54473511816442,4,29.549435925935647,0,0,0,0xc79c4223fb6f40dbc4d45d64ecad1d1c306c0296,0x4c0f2a510c0d099b0c5d933d3764de6797a66cd8,68721,2025-10-21 12:21:08
6.7833836997235535,4,54.5300949821405,1,6,0,0xabb5ee64f75b3da01b53266f17eeaf0a96f9b0cb,0xaee471bfec7080d7e2d3ecafc96e9fc2f8277d2c,60477,2025-10-21 12:21:08
5.189554079117766,3,47.01738654796044,0,7,0,0xed2ff29d1d9c43c51d3b60ca20189f4c3b37b2eb,0x2947544ab575686df89c025fe2ad1404ca789c53,73751,2025-10-21 12:21:08
3.7441178920259643,4,44.026888492984085,0,13,0,0xfb315bf8b3a53d1cd5b63ba6ca7a2e141949ec57,0x27be176111e0676e3aeb8c14ef1217e9dc544f81,95288,2025-10-21 12:21:08
8.684612847525942,2,27.952140942098854,1,17,0,0x532fdd1c011e480396ad9272f7c143a82ba4f98c,0xc05775221c116e98f9dfac6b7bb41d74fcd85c60,49541,2025-10-21 12:21:08
21.21652182972651,3,26.570630937523244,1,9,0,0x5f10ba06db16039eeca3e4dfd9ee06a1befaecac,0x7666e6ea0b866acfb0597d4bb0c4e113dfba3e96,3154,2025-10-21 12:21:08
11.990224283333335,4,53.406067127833836,0,0,0,0x17e85a00da672833278010d396d6b5caf4a3bcfd,0x8ab17d7a788d96f46d69967e1c3b831653c75731,51826,2025-10-21 12:21:08
6.589568744003843,3,37.493731780232444,1,19,0,0x76aa905d13475a14e45072462d9ece5469ea2cd1,0xb58b8efac8d229244c479b7ed7fd8951850bb46d,97874,2025-10-21 12:21:08
41.94875502704447,2,41.60469843334013,1,15,0,0x32e3643de56bda4b626be2d5f7ce59a2b487f5f8,0xbb0e6a441b38b187ec3b15e6e17845591ca0da45,56812,2025-10-21 12:21:08
107.54916261805107,16,130.37041703493313,1,4,1,0x1ca89c95f8b341203b1bef109b135cb666e3b4df,0xdfbd07447d78a329fa10d9457de5e174c2d5b526,2674,2025-10-21 12:21:08
176.80504471791681,14,126.9391579359507,0,3,1,0xab20d79a6d8d93beb44c6c876d0b9c59ee8c6082,0xf667a6c34d316c2c008a268d6a75a2f09d75e1bc,77899,2025-10-21 12:21:08
9.882926964516779,5,49.28352913771449,1,11,0,0xd83e8ce7f638305392b4f2a8b5e247df754e40f1,0xf97398eb8835d39946695b93ecbce4e48defa535,8351,2025-10-21 12:21:08
18.12474994871536,0,35.153663129820444,0,2,0,0xeba35a60f7b08e3be6ad5ec8fd1eea6a4c60aa98,0x669f25ad6e036b90d75d5f2538c35acefcdc5a03,24639,2025-10-21 12:21:08
23.94929812851256,3,46.32597672026101,0,9,0,0x0d4d7061668536631ca8d74d40a8ad9a7495b9af,0x8daf95b36d9643e3e65321e36d1cb8d8f5805254,66271,2025-10-21 12:21:08
11.047010204600301,1,44.99391517677711,0,2,0,0x9f759d326c160c94e8cec07887f3dd606540790f,0xb4d0d4ca5ee09fcd6cf06adb86dfb9eb42657d79,74243,2025-10-21 12:21:08
30.830458719898935,2,59.91673858801808,1,21,0,0x0de2c7f7de64e717ba19f4ac3ec04601bed8b4dc,0xa562d3652e9629cd7c6305e4d89ffe502e1f20a1,31910,2025-10-21 12:21:08
4.746817097767306,0,38.28692408628914,0,7,0,0x616f66481317ba0f8bcd4ab2ba30f2a7b118440c,0x7d28aa31b684f08860302607c93f3bb0477d6677,17814,2025-10-21 12:21:08
17.32437130801999,2,42.848036764398195,0,9,0,0xf575de6d310fb5894b1023f687869770bdebe81b,0xe0197088cbef91b5ee396e1c9f0fe8fbb8b84b25,15046,2025-10-21 12:21:08
7.080963775592367,6,38.631176110610426,1,19,0,0xad6c99c43002de072a9153fccdadcac311a54834,0x90fd97931a3d0f9e9c7e50c01612ba8085fe8bf9,93267,2025-10-21 12:21:08
12.274886662851978,3,57.14666780132902,0,5,0,0xe0bb124b43df928056939278c0eeeeab9860649c,0xa76965cad78784233880dece414a42369c32f9f3,44579,2025-10-21 12:21:08
51.52408411862116,4,45.967549184388005,1,22,0,0xc6fb87517bd37e637aaba1856902d94eb6084cb2,0xa104880b0766d8b476d11c30944043bd9af43882,58043,2025-10-21 12:21:08
8.384462478629944,0,52.413198169079145,1,6,0,0x69f799266f398004c29c84601eab3e84487160f9,0x2260c38b72759cda2b89cf679a1c2c615ff6aaf5,69044,2025-10-21 12:21:08
27.48784802863186,5,55.578010075419186,0,17,0,0xaae82c13f32f1434cbb7afe189f07b41749ed9cd,0x4824c4770d5b5ea9c14c5208f13887df30aa617d,16400,2025-10-21 12:21:08
122.16905788044109,13,128.75287088372764,1,3,1,0x263afa9be59701dc7e698175e03de168f534a0c3,0xe99da192e531023884b4672feb46ea1826b8821a,57594,2025-10-21 12:21:08
2.7649244196178944,5,53.81062187380665,1,14,0,0xc9285e32bec37b4cea047aebf3d1ceff2da8d624,0xd44dc75b6a78343f8b1cee7ad6ecf67caa0061b3,53863,2025-10-21 12:21:08
18.29733686589524,4,49.076897368371775,1,11,0,0x293b7d22aa79c96691b69a92d6c3c775cb2552a3,0xb5f44a5961ba3f64adbf9e85c3aabdf93c2cd570,13142,2025-10-21 12:21:08
